X,y,z
-19551.194708844705,-39709.72434628246,20771.4582862946
-98568.15305045524,-59084.1350954092,-177530.95675269165
51158.63398626298,25991.97875027344,101497.08433047264
-70599.14403419598,5785.347843643467,-223362.1419505767
-47428.72143307151,59281.91776399236,-260844.00203325486
-41983.38389092613,-20979.820577887673,-83984.95109354216
68560.11069156753,-66592.39168159525,338871.038255341
-88137.32170988558,-97482.5849481024,-69440.91360453797
57709.457445446955,20616.57549824116,131900.66898148763
70971.28384272612,18962.84732741835,174993.256771282
-68913.00268591683,-71873.0946215918,-62987.50065666167
-1585.5786651165981,38427.42790563035,-81605.8106447626
-10667.280015796423,-69798.36639544337,107600.76072937972
91796.93577481661,65328.91839076046,144738.33587106247
-58935.18903219275,94628.85679016652,-366057.83411341475
32747.863886102597,-54390.813196708135,207030.96186908148
80831.27414333151,32041.478281609656,178416.7438409192
-25184.06619420243,-48024.22432042404,20501.889882510925
6210.59563632973,-18750.776737155233,56139.05115030993
-52041.14195369967,-13225.18038263249,-129667.81036260833
-61308.868433186035,60622.03924080424,-305165.2876577451
-25331.32994333649,-30665.684518240654,-14657.113967931433
-27237.18329256559,-63254.679037712405,44803.39029878565
-24201.287645489516,-69078.29456260076,65558.2102021989
3266.9493384157977,26829.388966103725,-43852.28129706987
89864.72795337386,45790.67067571965,178018.09364769646
47979.4371039127,-85535.81241475417,315015.10208930867
38043.43657636861,-43876.12334317754,201888.53916813093
-33062.34641184013,-38875.390434834124,-21430.51812758311
94273.8434869902,-87833.0619918496,458493.05734150484
53442.72497822702,-35516.810063267105,231367.76359417435
-50943.98381773244,76921.15150654549,-306668.55728340783
-89908.89727194973,29214.46802811479,-328150.5038339757
33778.08192493973,90781.4838555202,-80223.39744920334
-23902.718950887385,-32341.15970110573,-7020.563477002568
-7563.3307673884265,55683.68743983333,-134051.86902462706
-60404.94615106258,-83222.5991085422,-14763.943414997457
-15687.150476654992,14065.091180424279,-75186.31325861334
-22313.43231058227,48595.50686818306,-164126.1469053605
-77056.19881612435,89272.06701156608,-409707.19351568277
66793.65488791562,-63273.35615207259,326932.77083245636
-47511.56012331597,62273.24002265642,-267075.38412689214
23472.35122312809,-18926.529070698496,108275.83316955864
-24584.57753957197,38025.70569436191,-149799.26524042976
15687.393996411396,65323.511880893435,-83579.67541523745
34375.99838117129,79748.2365288345,-56363.35444058846
40034.60234400601,59474.11867804293,1160.720800123684
13784.117149044949,-69083.52635955215,179525.33568603898
53023.63572561194,39946.18922302345,79183.8904071452
92587.50099627904,20118.363746477626,237530.90424845708
92373.43610608953,94317.36849602457,88491.2642038243
-78740.65066757305,51878.1105994891,-339972.4534953996
54725.34623822966,-57709.11369440808,279599.4316586345
-74848.69611911337,-13918.203824372235,-196704.0833556808
51580.06983956043,22062.390687779625,110620.57518125359
97487.28887776323,-76095.64034930129,444658.83865479886
29343.43277576103,-76568.65667864232,241173.17990683374
-27891.76674428882,-14274.842144480295,-55119.96797980473
49593.47802437219,-26841.724733456358,202469.65678299064
94070.5908052059,-17316.758911382683,316850.47886685823
-58865.424943621656,-47076.811680190134,-82436.85970001768
-61406.984139353124,48167.89892253099,-280550.8835357956
-22944.892130660373,4398.8081317732285,-77627.20237705005
-59234.45520422248,-26156.98355516755,-125383.44712341928
-16172.1439337716,-65358.61412224347,82206.60478490597
-22852.716598627914,61467.93213650797,-191488.5915325653
-80210.77210097207,-33996.15027314641,-172634.8679481683
40978.21414564835,-42072.107073824205,207084.85141727136
56064.16098062438,8974.060212650264,150249.93121900497
30876.493906835196,-43801.294930942735,180237.087677199
-81335.41091027099,50735.259545528854,-345471.5513692937
69534.18145808336,74478.72906908556,59651.05483657612
53926.72721144211,4307.554854611386,153170.5830417745
-28388.32048125162,16246.968476078095,-117652.97739090255
-40158.993363721725,-56079.87979279911,-8311.880909122749
54772.852897528704,-46608.05689155565,257540.05932459515
-86083.56186413515,8455.72200374343,-275156.5357846922
71440.41747961318,-89948.03515817478,394223.22546997346
-35696.57424462183,-95958.74539905955,84833.16136349167
71318.74107132852,-91876.4300983447,397714.63188158383
-80804.63318153433,85426.9656844647,-413262.6087156165
-4578.674374143302,-45040.39132183082,76350.61776622108
-88198.92832396236,94382.38728410314,-453356.3823549307
18262.801998214432,-29450.291685659,113694.5141629272
-10797.029859190137,1415.4958547451824,-35216.975077297386
88628.44890082403,83267.9405805933,99354.63521155996
59120.25943355521,-95231.18677256348,367828.6368626297
8972.455686127141,-230.80759535408288,27384.25209775161
-76876.27745959577,50528.24412874668,-331679.6347752999
89567.27450640418,-88727.26468406784,446161.86334647203
-3794.1030415090645,57249.33373741049,-125875.00517057974
-92809.1606825024,-14120.539347385886,-250180.46796804824
69678.05138900524,-98295.65514199066,405631.0364756574
14331.327896242321,43716.09084165294,-44432.65184468115
-6070.179164861038,-3858.0309807071317,-10489.314946003444
-75546.62377648495,-94285.80333103045,-38062.393397277665
38395.03848680903,21973.508130357615,71243.3040637822
51820.244005736866,119.88588053941203,155226.143120788
-38555.329789824165,-70145.08228549572,24629.984269042303
60737.11238272881,88473.92728059096,5269.404072023436
26026.560583486018,-65166.1754371553,208417.52598959365
30735.417382316664,-87197.61466567745,266607.1599890606
-74401.4499161219,36858.95282367812,-296916.69522836356
-95641.6421647332,-72391.80691680178,-142136.041564508
-48744.32722279538,55667.95056365666,-257563.7313907829
57707.617429705395,44098.12097693293,84932.53884645585
-82067.92470161407,96813.46670577276,-439825.23546932155
-21476.697126698287,74566.18505355975,-213556.53396856613
-45303.48717133477,-25781.916470791446,-84341.04952357338
-67019.40242829901,-33563.62318432331,-133925.89660120537
-25646.61474328443,11631.668497352934,-100198.01801062663
1273.70260982959,76755.67239544206,-149684.68865748084
-27596.99304362692,2505.8362554030173,-87796.70346492784
59850.02623396396,-6946.964505613316,193449.8044092347
69704.70423051884,-69844.50427392538,348808.7092880337
-73431.09269725489,-78427.3985411962,-63433.3508959129
63695.27507939102,-86415.66104283238,363922.6715886876
-1060.5458108624734,-88084.43287662651,172992.4409476696
60867.81771788644,-85342.33557611512,353293.9906538353
74172.64059701035,63157.558250489994,96208.45371694876
90323.47451731557,24449.2587135184,222077.1929102289
-74571.11032770251,-29181.918682558768,-165344.00875721138
72338.65267728537,-8577.708116490307,234177.29109112403
-56187.949438533426,52477.07977038011,-273512.0971459432
-44039.84310383282,30585.5473252628,-193284.8772589065
16779.583606127853,-39883.8972259667,130111.90015882888
24064.65927232371,-29291.800069764256,130782.6832916839
-2128.779740310274,36241.3338083374,-78863.4572397497
13642.43049000531,-66229.897049722,173392.49489818112
-56019.419036139894,-35422.60031152544,-97207.3037000031
27748.88188864253,-74497.17582188449,232246.10067308642
35742.500885400805,6301.864223770986,94629.52165328714
-2377.3601290621154,-58855.038459030926,110583.59266867182
-21071.892210813443,51909.75222157079,-167029.99342954825
67844.82685592034,-54011.65518271276,311563.03640024783
-63682.14012868605,47404.29699007602,-285849.86614284874
-11257.744983597935,9177.370880007831,-52122.567201719365
84022.92696775767,44577.80387810059,162918.21914044308
-43698.85773293975,-39182.48448134478,-52726.425072574944
-77178.71006558184,-91635.4890554554,-48259.86635892606
62116.810049730295,-61908.481434831985,310173.18045343645
-7529.977421846852,27646.48329573698,-77877.5617379957
-47629.46108099857,-48602.133608022414,-45678.68472309901
15820.14201759598,82100.83101921514,-116735.79148339482
80063.72947977835,-57036.45994413431,354269.7450880058
-38302.61596709621,-89811.72602907676,64721.36556861391
-62210.980565833765,-69572.85825049962,-47481.77580892173
22202.547467224736,-25974.073585651407,118561.37532177306
30700.580925504764,-22275.603958294887,136658.39443531807
-73673.55082362113,6897.928166922924,-234810.8113484366
23141.040531087347,-46420.64560467365,162270.12452375653
89594.21157811381,21975.90695912011,224835.89689548037
14728.969277917757,-51646.77960550712,147485.6317054054
26918.840223741543,78178.25325286979,-75594.59094801155
54455.0804879152,20412.193741637268,122546.41548197751
-82480.21265747622,66992.03903582133,-381419.23735947465
-71482.71227026204,30808.73871132497,-276060.5605956956
92630.82777426121,-7210.357090183403,292318.49889829895
45858.311911744764,-33819.146379119265,205218.9438123977
72678.9049204321,95103.45197717339,27835.669267768437
89607.41275375916,-98807.46251204859,466442.53133352095
-1725.6453074963065,-48170.56879215156,91170.05281217293
53821.88468624218,-86588.91508596996,334648.4945134578
-13622.427070904087,79235.82032431403,-199333.7639071932
-28810.34221515218,56741.97485175429,-199909.26316167155
-78171.51277434514,-81141.69979387741,-72225.30299382748
-59330.55897945403,75284.37951679301,-328555.0614737139
87504.01916668942,83956.02140244341,94605.30296736016
86173.5614299828,-96210.63091526163,450946.98517536675
6535.647382447321,-71422.25972816249,162456.4922740296
57420.756715387164,61856.30067050416,48554.921779512646
30806.248924851374,-59212.88652770886,210850.48795801462
92218.61383760933,63717.129202488635,149227.46583358358
49216.62368831411,-21117.076676663404,189889.68018470937
-90683.59201016079,-36844.176515524516,-198356.52869837047
-87006.50905512026,-56993.98579511592,-147026.04209076107
-45280.04182667913,-49712.74207298806,-36409.414942089556
-66028.82439087902,-41617.47111530176,-114845.5329066547
8103.781935819105,-90446.19933145464,205209.67420182837
-71381.08582483981,-20466.641254034374,-173204.3123215864
-48331.22086375787,-47565.56562191567,-49856.564944030884
-27192.836174739306,-45527.53156569322,9481.932841533915
32585.92953746041,-65288.64700301007,228341.00251527797
29798.357617871647,-84415.42164743037,258231.52732685427
-76567.28896613183,12191.435610339657,-254079.27356096965
-13886.472850620863,89312.79961697522,-220279.11972596298
-57968.687378534625,-59450.81079768759,-54998.814256810794
43390.15489761566,-81466.58281911476,293108.87687125104
55703.6231167978,-63470.69359464554,294057.59543270123
22764.624217944365,-40983.16950989736,150265.47614727804
-2108.17707650004,-3833.2375316432153,1347.7455416864964
-30506.071922215444,75167.53448350032,-241847.52727254052
-83946.2968589685,-31388.7639664421,-189055.9834504089
44042.84522284841,-52841.53086528964,237817.10201743673
3468.7008188079926,62618.23671065355,-114824.80513722684
89987.31840859953,43871.00609463686,182225.0764933415
67797.01191208066,45038.02581741204,113320.43633609907
-38623.76384386652,-52383.21912154,-11099.180782823554
-44385.47469317662,-99860.70895636907,66570.4612633742
-56712.30771563796,14054.639163194603,-198241.11150700774
80274.96397346744,-31282.510018931658,303395.2503706978
-82351.9454648487,-97191.69612758445,-52666.78076799637
38117.02380455882,-69626.81291908328,253610.60743505572
-99944.28747826602,-46253.3910547015,-207320.4787087114
34293.052415103186,-58068.055025531095,219021.25634206308
35191.224534767534,7345.189277010606,90888.59837340283
75011.65225583263,-92052.35486364279,409145.5423361694
34992.096765265276,54268.34176610343,-3554.7216938938473
90209.40567450275,99966.74080058816,70699.88466285514
-88326.91013172822,60920.68094303479,-386816.6032827462
4306.438659625361,21948.563429846967,-30971.82845603095
19758.99121404394,46272.90183533644,-33263.722314400584
31283.392051095638,57164.062722159,-20472.50349217536
-46971.894382769206,-18838.459056781925,-103233.62093068424
-40635.27510367266,33387.011310518224,-188674.17743729323
70613.4897807985,8011.5448454997095,195822.7979357893
-37302.35393438257,72713.57812728256,-257328.67996397364
-11610.725887321169,96736.5391464844,-228299.71541915645
99095.38673225706,-76568.43060867467,450428.476523749
89974.47967965479,-45402.32624677933,360733.55581845186
-18825.68492649599,-82107.78784022867,107743.82559519481
28155.658881910495,-49368.18913531371,183209.21697260183
28386.239922845416,-67208.73245561519,219581.39287490418
-23376.65248876688,-97424.69993958053,124725.35233664277
22923.230926472854,-81203.58182075142,231182.74843243882
-46918.3504061621,53973.034103432496,-248696.1185295783
-2054.4457420773397,-56463.15178359405,106768.35161395307
72651.29474101891,57635.96267175363,102687.56093454068
66667.86529943821,-72273.59273257732,344556.01780021033
8016.094285000625,-19256.665963374006,62566.62731234212
-59172.198420717905,15416.29320725202,-208343.2392424062
580.5860316363833,63351.4180265404,-124956.06884631999
16533.279410660456,53553.15520627916,-57500.775408460155
-81696.53308277056,-67126.02579261993,-110831.96225664475
-62672.65992722126,-72608.35645378563,-42795.362943581735
81889.78230013332,41595.48735021902,162484.3262473352
-80809.92996344063,-92791.40705396744,-56841.82593806932
-84329.1229248353,23581.569691480458,-300144.7322643161
2208.8199748683546,96975.87320085056,-187319.67417268458
7108.115880815545,-93112.76802294029,207555.1851995567
35354.958911439,-69760.83744841088,245591.68087860086
-34451.79905054567,70042.31692028503,-243434.13421484514
-82144.91388283034,11466.149351530592,-269361.64843959955
-54413.37580729495,-87072.221774656,10909.44713313573
22915.911889680763,57292.08043594519,-45830.94799972438
96823.29318983475,-15689.569089538607,321854.7343207058
88256.0730419624,85438.2883375788,93896.7706247914
-17903.234536449992,55650.31058560751,-165004.7923024328
-31942.79768409845,5278.680298275431,-106380.39453083122
44896.22932153838,42140.71029778212,50413.153202160356
67593.15437233125,-60631.04391625467,324047.3005950713
77551.6953502924,-47643.538493445245,327947.16566208226
-86731.00517049822,-84461.98189889065,-91263.82393463646
22179.49394762813,28314.609519625417,9915.226192395823
92149.60850156573,-24042.232987234296,324538.9705500863
-81771.59807801682,-1829.5024936965492,-241649.84730328957
97556.80548405799,-78018.89082830731,448714.07211394043
-88489.97697666837,85463.0755359118,-436390.1952216358
8057.343622401604,3553.3717858733,17070.748255034214
-55887.244535429396,-37277.759444866264,-93100.24543393827
60583.510404879955,46491.89666258401,88772.24715735241
-63188.53073028821,-50766.88766839466,-88026.0286048121
51406.971836894925,53726.33821326593,46774.038000949266
70693.52782869089,68531.12202282468,75023.72527348525
84652.15816280706,87675.1041434886,78611.29938628858
21574.6931131412,-60346.438113727374,185422.4780378352
-42970.59372036205,9906.688728188412,-148719.56851529944
23964.895390287405,21387.981549966877,29123.945458860268
5985.768173497636,66002.56777478845,-114042.01675579992
28747.11430715704,84013.83134251271,-81780.8384299539
-52217.37500748562,-39165.75729110663,-78315.59541263363
56898.32073290061,95879.21220572665,-21058.055487363174
-72793.30124235425,-89826.1572955415,-38722.49330019604
99552.46885263533,-8229.551606314402,315121.6504031861
-19227.608190500847,-91467.22436497253,125257.41106670447
-61921.89048978356,23458.61715022655,-232677.6967561927
-75863.20140173435,-56442.24980631296,-114699.79889625657
61389.052344128664,-56405.37160036638,296983.7036962491
31392.42367534261,-67014.05726012876,228211.2786703995
26265.255571713133,96898.55925296535,-114995.54951922475
43172.46374717538,-26360.27864122788,182243.6375337296
-65558.15345415525,-938.3902026856085,-194791.77289096537
69879.54692273174,57380.324884691014,94883.25125060587
-53630.40461625568,-30897.894319375526,-99089.5341251511
2193.0653329990164,-23713.94702960874,54012.85620065039
91026.54657094082,56420.45744114503,160243.90585134015
9281.542152064518,-85000.45193054764,197851.40880217083
-16927.66157481329,3151.648963648171,-57080.65079554925
-78348.3822814593,87403.34360911103,-409846.01454389544
-16708.242601907754,37865.744659422286,-125851.17881270312
-53087.118659655986,-33343.7936258464,-92568.55326935677
99664.67184246492,65902.68074684034,167193.7005373014
26036.786459745214,67558.06451803516,-57000.27968839652
-67871.1583345705,35967.234375688684,-275542.51189540606
-28716.109781748033,78530.66256050963,-243204.3989932793
-61911.12833987036,71875.72591382227,-329479.0389766502
-5113.278438487236,-70953.93032985022,126573.70111370001
-67217.34157994302,63491.013688441046,-328628.47611076094
87444.67053903633,-11392.107302690129,285123.3181046384
30378.488244679524,14777.437908189066,61586.58853881482
97967.00144963458,44772.50095504391,204361.0678932888
72162.16111064731,-76854.58829323316,370201.2350845117
-60976.218035564125,-21355.39431147593,-140212.45940137547
55242.283162476,12512.511854174038,140707.57196662712
-80708.78391801663,7467.27676571894,-257055.40526743254
-20510.20927764247,-89062.13045084785,116599.34066543762
-43191.94884742668,-95043.64268682392,60517.165735695446
-30872.634864487307,-72432.61106088472,52252.49907887049
-43156.091347396665,2325.3878613866545,-134114.02890719002
-74908.30925774103,71526.23945533897,-367772.1695859836
-22498.51320975891,83938.73792953478,-235367.10155170684
28142.495210523164,-39399.602920475154,163232.63622810744
68388.91780985074,-11467.832888594814,228107.49462570544
-72397.03057650251,-91011.73013447366,-35162.44499885333
-71207.92046788431,-75871.79047745181,-61874.71865873594
-18344.407052053153,17208.025868228404,-89444.23177386427
-93627.14094972999,-8085.792253425694,-264704.59427873924
-89452.8904322772,-53325.47916549879,-161702.28193487306
3397.95176851665,90252.95308641953,-170306.57380594435
-14043.494155911423,30852.26236806078,-103829.60666909217
-75060.17277716701,-47399.2578928651,-130376.52950473086
49111.631893106154,19843.946085682983,107652.35047951464
33738.227081577905,-90527.02826283366,282274.0608550697
6671.856021309592,-74484.51066841926,168989.92383353558
46920.52138763308,-56743.12745498169,254252.92141458308
83521.78585219622,49541.87880050723,151487.04100239754
37094.945932263334,-58899.59455748448,229090.01157864695
94799.04302066888,71994.39418143837,140413.90054506986
-61998.50326057596,9639.13149129512,-205267.91152163266
95829.4643344979,-24083.34973532881,335660.2862343582
-78834.05791857177,-36849.82090120388,-162796.74535171484
-35187.433149057346,-25557.340612598753,-54441.9441490862
-62028.687858943864,-60448.97655371464,-65183.0184650246
12460.429707819087,89452.26868859743,-141517.4536068226
82836.8057252623,36194.977754016756,176126.29143535448
-75309.8461426555,47893.91928010699,-321712.10723815544
-40984.20050042799,-30973.85695189456,-60998.88931869649
-34538.87878433306,36782.72101516352,-177176.16724841823
6201.097285275144,4819.620382892113,8969.732062433879
-12611.837086861327,-24188.61417300928,10547.380833772582
-54024.274996099964,28497.114321456786,-219061.38004643747
-60762.66525763141,-90908.89312650444,-464.7385576766017
25403.893519895137,-28318.447037410442,132854.37037491382
-61169.72501742768,-90218.38015973673,-3066.759657421814
-28260.79431295379,-28071.6522894862,-28633.41469674695
-56791.44885779077,53004.077620267635,-276377.3988914648
-32118.492210081924,27890.001246366985,-152129.92535525956
-6652.733835549472,31950.793980443967,-83854.06156475816
-54066.59942874876,-97494.47911026374,32794.97092059834
-86573.27334673071,47124.15513807864,-353963.0243367049
-20659.110926179317,-10469.150383501867,-41033.368075586484
59387.14445472494,79469.9421847538,19226.708129957242
-25974.209972425204,66748.93359263445,-211415.2507174299
39044.769917595666,-87308.08612103322,291755.8967722428
-58677.63248977804,-75777.4568193593,-24472.501362447063
9492.704784086061,82061.33457018147,-135639.43757139603
63299.29168541645,-97067.85620127614,384038.9769105036
-47048.838675757375,14520.402536003996,-170181.56882862834
-93276.47885275465,28828.557863416558,-337481.10111698066
20051.935911156354,63650.91878612572,-67140.25094289047
31780.761820928048,58443.95409941429,-21539.85164201719
-68397.91441992218,38783.91140268659,-282756.3129445511
75692.63626393885,59097.48437389638,108888.21217664967
-66486.21849845705,-57493.938375432976,-84465.19167010227
-55106.90320561442,-6514.179506275483,-152287.11811580136
-25211.289108659068,-10894.24933521112,-53839.66050472223
-48427.958774621184,-39231.84513411666,-66815.03340174063
-16621.06453536039,-82868.80034374473,115879.93091796308
-54236.77260614859,83026.73090609946,-328758.1262129235
71453.28134721797,68198.25879188266,77969.01707814042
35231.163634141994,25962.36490668531,53774.6335413116
-50192.16030491054,-28919.853207497057,-92731.59571024604
-72511.24334891245,-60982.3892141844,-95563.7944434237
-11128.42400756522,34312.31920197731,-102003.92872466079
-28392.51409080584,81219.49344995664,-247611.51141504486
27651.59637439139,-83169.57907145267,249299.32184086074
-9256.664502611398,97869.93880138022,-223504.0373844061
-83526.61155237418,-69115.5141098761,-112343.01357420073
99787.73897419727,-35454.85834775142,370278.16425122134
-32369.483045035173,-92567.46226618548,88032.46259159727
97274.70467709235,-14829.24784570688,321488.3028651436
-50630.12579963388,-7119.980511269649,-137644.6462739093
35070.43560593689,34674.81544037699,35867.35720969068
96194.79781909264,13695.218696339449,261199.0281187591
18295.956870360722,-60535.77600594562,175965.03122492172
82492.29226761672,-36451.16062785001,320384.43128856434
65129.75175059473,92800.45724523268,9793.94912773768
67733.34790400439,85153.0604006277,32899.899446062176
-92882.33005251452,3858.4795221169916,-286358.06169319147
-23433.086876850284,3542.830358769279,-77379.0779110528
84157.08707244293,-9473.817265047415,271423.96614420955
-28672.50295186526,-7863.081705332181,-70285.59061576858
10645.062280932034,-83594.82070488193,199130.4465074497
28240.254682313476,76840.39101873653,-68954.62076055433
63113.3884771672,-71139.52648252022,331624.47668180015
-24479.134213052515,-58822.26262788819,44212.51004367637
-25991.3405311206,-20639.360554273022,-36689.67637739448
-78687.48892217106,-35108.414276695934,-165839.78136488044
32389.09905984896,-83804.57695413043,264782.24353926844
-92015.07209521282,-85708.47333049498,-104622.52058812036
-88037.9816324915,-48059.72579325222,-167989.06895773183
-81311.48889790107,72051.555990792,-388032.09094906016
7534.839042787338,26940.08544723892,-31269.981537945852
-23391.275441771126,39097.049828051386,-148362.4008710385
89254.12013297685,39954.23034065589,187859.41076847297
1304.5116586278891,82104.55293748216,-160289.84894956925
-25150.171543044373,19156.897571254536,-113758.71279427664
83143.35571773147,52060.43757678155,145314.6461929265
92877.62211761813,-90985.51735245874,460609.59201288776
-22132.521559815534,37351.1531502764,-141094.8101926918
-23619.359797238794,-64597.84917878708,58343.03658939719
78432.2311044031,-251.38041756907478,235805.03892314696
-4259.923491376336,-56245.20473126271,99715.93339999503
-48232.54650532818,-63905.633027779455,-16880.422672429708
46660.529388437775,-93092.42358425003,326171.7054312497
92857.61689765006,63011.54127962244,152555.23910397154
24264.302147264432,29819.46321447444,13159.50299424642
14399.701576561114,13029.448134626407,17145.950335640562
43832.60764031991,-68818.96302217012,269141.27579034196
-70151.69039559457,-58005.337955742056,-94439.11808916791
10070.677103559981,32046.108436123905,-33874.59311235717
-75223.59214820433,45794.25724462964,-317253.89738950774
78559.8116994866,-46749.76085712017,329184.0113085924
89907.69629263651,32990.42263796038,203747.79346493466
26009.974398603328,93682.17479095681,-109328.9603222867
15736.144224543052,4739.519132482121,37735.031405253125
16043.565347883225,-88932.0568901242,226000.4505733427
-44662.56815911172,-86067.02833949761,38151.36091719406
47780.4312077137,47467.57426242353,48411.577285678955
-95285.22793276937,43261.99370953126,-372374.13840655657
-59778.13925746553,-32259.310304779312,-114810.03411626336
59989.95657532761,54876.49675298095,70222.03625730966
41576.104970769986,53653.559020244866,17427.18266830297
-62439.78626266693,60011.39573046545,-307336.7643191066
-45153.26272454334,12193.226522260375,-159841.0819787965
57183.56675398204,44503.31187827181,82549.29455946281
8849.524616332346,-8441.864922403038,43437.356474910215
89212.29526959234,57934.98857033142,151772.27365107497
54123.42708360631,6408.143538619115,149559.37772109706
57353.24084597241,-55095.8870125561,282257.17298606865
40242.32421468699,32306.292199095566,56119.76401261999
-81161.60852044084,-1617.805610174284,-240243.98520361545
7817.1944819305645,6037.07267687752,11382.697291284969
-9752.911146330327,27538.58344592921,-84330.76849886616
3111.8544858001405,-34500.89739905817,78342.51910923398
22736.306906048485,-72109.74962756498,212433.95194907533
56667.74412479246,94890.9376634984,-19773.411660309543
-35429.12513567395,-59074.836267441766,11868.26897936707
94308.31701996946,-35164.0154970742,353258.0331361941
-92507.80377628993,17086.23221341842,-311690.3521153808
95472.79609089912,55404.56750644356,175614.26540028278
80571.76619708957,-15434.38419347418,272589.2394036519
-139.80680910339288,45329.448745681,-91072.75760223932
83188.64173064515,4452.304268131964,240666.5444839722
82982.80757587068,-39879.865860269034,328713.32577304204
91967.0967363219,-44238.89343454857,364384.31929064426
63037.8688131317,-48108.41572608986,285336.27029320237
75012.97413534657,-77626.41823109666,380297.05367170804
37294.13076854663,87085.54503579123,-62282.763182327704
-20710.2012917089,-95152.17883164382,128178.9418462382
4604.436745272818,35710.83711741239,-57602.36709013272
-61414.044564825446,-67013.11753096868,-50210.06963364686
95880.25823245366,-14047.075386649682,315740.4883126625
45756.592850420566,-80485.894470231,298246.57514933735
95706.20471804764,-13445.792373433593,314015.2367520299
86754.5602212649,75036.82772405361,110195.63844545922
